# LAMMPS data file written by OVITO Basic 3.10.4

216 atoms
1 atom types

-3.56074511 7.12149022 xlo xhi
-3.56074511 7.12149022 ylo yhi
-3.56074511 7.12149022 zlo zhi

Atoms  # charge

77 1 0.0 0.8901862775 -0.8901862775 -2.6705588325
78 1 0.0 2.6705588325 -0.8901862775 -0.8901862775
79 1 0.0 1.780372555 -3.56074511 -3.56074511
80 1 0.0 1.780372555 -1.780372555 -1.780372555
81 1 0.0 0.0 -3.56074511 1.780372555
82 1 0.0 0.8901862775 -2.6705588325 2.6705588325
83 1 0.0 0.0 -1.780372555 0.0
84 1 0.0 2.6705588325 -2.6705588325 0.8901862775
85 1 0.0 0.8901862775 -0.8901862775 0.8901862775
86 1 0.0 2.6705588325 -0.8901862775 2.6705588325
87 1 0.0 1.780372555 -3.56074511 0.0
88 1 0.0 1.780372555 -1.780372555 1.780372555
89 1 0.0 0.0 -3.56074511 5.341117665
90 1 0.0 0.8901862775 -2.6705588325 6.2313039425
91 1 0.0 0.0 -1.780372555 3.56074511
92 1 0.0 2.6705588325 -2.6705588325 4.4509313875
93 1 0.0 0.8901862775 -0.8901862775 4.4509313875
94 1 0.0 2.6705588325 -0.8901862775 6.2313039425
95 1 0.0 1.780372555 -3.56074511 3.56074511
96 1 0.0 1.780372555 -1.780372555 5.341117665
97 1 0.0 0.0 0.0 -1.780372555
98 1 0.0 0.8901862775 0.8901862775 -0.8901862775
99 1 0.0 0.0 1.780372555 -3.56074511
100 1 0.0 2.6705588325 0.8901862775 -2.6705588325
101 1 0.0 0.8901862775 2.6705588325 -2.6705588325
102 1 0.0 2.6705588325 2.6705588325 -0.8901862775
103 1 0.0 1.780372555 0.0 -3.56074511
104 1 0.0 1.780372555 1.780372555 -1.780372555
105 1 0.0 0.0 0.0 1.780372555
106 1 0.0 0.8901862775 0.8901862775 2.6705588325
107 1 0.0 0.0 1.780372555 0.0
108 1 0.0 2.6705588325 0.8901862775 0.8901862775
109 1 0.0 0.8901862775 2.6705588325 0.8901862775
110 1 0.0 2.6705588325 2.6705588325 2.6705588325
111 1 0.0 1.780372555 0.0 0.0
112 1 0.0 1.780372555 1.780372555 1.780372555
113 1 0.0 0.0 0.0 5.341117665
114 1 0.0 0.8901862775 0.8901862775 6.2313039425
115 1 0.0 0.0 1.780372555 3.56074511
116 1 0.0 2.6705588325 0.8901862775 4.4509313875
117 1 0.0 0.8901862775 2.6705588325 4.4509313875
